term,type,estimate,std_error,statistic,p_value,label,feature,anova_p,Delta_adj_R2,adj_r2_full,BIC,adjusted_p,anova_fdr_p
gender1,fixed,0.025343151322277317,0.12146177210459298,0.20865125613723023,0.8348122712159072,F.Coll._right,meanD_resid,0.0019216756255525178,-0.03082397025667183,0.028651084465886822,1193.8598503566734,0.9693788101524597,0.006570890848663448
s(Age),smooth,NA,NA,16.518739459682898,5.0439420231973564e-5,F.Coll._right,meanD_resid,0.0019216756255525178,-0.03082397025667183,0.028651084465886822,1193.8598503566734,2.612864605161578e-4,0.006570890848663448
gender1,fixed,0.2998459031092995,0.11599000635213366,2.5851011870712233,0.010041642318123304,S.Pe.C._left,meanD_resid,0.6193949154487521,-0.010116814335504487,0.02488977671244319,1203.6011561952303,0.12281700989089271,0.6815487304937826
s(Age),smooth,NA,NA,4.628983181091431,0.05157193688429412,S.Pe.C._left,meanD_resid,0.6193949154487521,-0.010116814335504487,0.02488977671244319,1203.6011561952303,0.08159142253336085,0.6815487304937826
gender1,fixed,0.07100539333735718,0.10815759961285928,0.6564993453212239,0.5118284826719324,S.Pe.C._right,meanD_resid,0.15074706728041645,0.012050698624741285,-0.011791478669884947,1129.528182295667,0.7943225460014266,0.23402622018366123
s(Age),smooth,NA,NA,6.54928574833337,0.005530791552841752,S.Pe.C._right,meanD_resid,0.15074706728041645,0.012050698624741285,-0.011791478669884947,1129.528182295667,0.012473700097898418,0.23402622018366123
gender1,fixed,-0.22836199463561857,0.1695730966304798,-1.3466876478245062,0.17875139264141054,S.Po.C._left,meanD_resid,0.7887866211761831,-0.002654365393078839,0.013316180291349178,1517.2824464057614,0.5263235449997089,0.8370392396105585
s(Age),smooth,NA,NA,3.7974003825237297,0.0430884817470672,S.Po.C._left,meanD_resid,0.7887866211761831,-0.002654365393078839,0.013316180291349178,1517.2824464057614,0.06990886324269065,0.8370392396105585
gender1,fixed,0.09875220649775164,0.2296494429161446,0.4300128284387371,0.6673863946443183,S.Po.C._right,meanD_resid,0.17842588244577556,-0.0024924830165986567,-0.004482895116354468,1750.2664909834668,0.918545558326456,0.2626825491562807
s(Age),smooth,NA,NA,0.11880523509858035,0.7644254981238474,S.Po.C._right,meanD_resid,0.17842588244577556,-0.0024924830165986567,-0.004482895116354468,1750.2664909834668,0.8102910280112783,0.2626825491562807
gender1,fixed,0.008690146800621953,0.19616384865028635,0.044300450161509755,0.9646840549562079,S.T.s._left,meanD_resid,0.16689249680183613,-0.003300012466757707,-0.00545495163705545,1665.0423333616534,0.9800943433740388,0.24916344592950182
s(Age),smooth,NA,NA,0.032678054239694054,0.9051527867335745,S.T.s._left,meanD_resid,0.16689249680183613,-0.003300012466757707,-0.00545495163705545,1665.0423333616534,0.9225595710938355,0.24916344592950182
gender1,fixed,0.0022749642834939588,0.16014066606833105,0.01420603735045816,0.988671914046831,S.T.s._right,meanD_resid,0.1513123634207077,-0.0011065788699649026,-0.0034463105524027426,1486.531189572712,0.9949293312243426,0.23402622018366123
s(Age),smooth,NA,NA,0.05372160750674655,0.8769876904611993,S.T.s._right,meanD_resid,0.1513123634207077,-0.0011065788699649026,-0.0034463105524027426,1486.531189572712,0.8967269632368533,0.23402622018366123
gender1,fixed,0.1665619473943317,0.14462792928643758,1.151658246205361,0.25008841947178034,S.Li.post._left,meanD_resid,0.10902829658368528,-0.01895190296081295,0.017881684081560767,1383.7371923159244,0.6164970340467143,0.18540640809418138
s(Age),smooth,NA,NA,8.091226392257205,0.004473740173060625,S.Li.post._left,meanD_resid,0.10902829658368528,-0.01895190296081295,0.017881684081560767,1383.7371923159244,0.01051191495589137,0.18540640809418138
gender1,fixed,0.21334101435251052,0.15628877934211677,1.3650437046763682,0.17292296769121426,S.Li.post._right,meanD_resid,0.3480807476833886,-0.005213076134640393,0.007875048941187401,1473.023773705387,0.5245892438360265,0.4416279285516734
s(Age),smooth,NA,NA,1.6755269564636002,0.19893761015986866,S.Li.post._right,meanD_resid,0.3480807476833886,-0.005213076134640393,0.007875048941187401,1473.023773705387,0.2520404782105109,0.4416279285516734
gender1,fixed,0.12823772028643318,0.08301559332278867,1.544742561651132,0.1231069460647714,S.Call._left,meanD_resid,0.8710852164631587,-0.020012713282542838,0.023243684909105,837.2152005493293,0.4716627572120158,0.9022967388771481
s(Age),smooth,NA,NA,4.6221884946739324,0.026539966794482173,S.Call._left,meanD_resid,0.8710852164631587,-0.020012713282542838,0.023243684909105,837.2152005493293,0.04688727467025184,0.9022967388771481
gender1,fixed,0.11211018111040949,0.07526951867360376,1.489449953792854,0.1371037723501498,S.Call._right,meanD_resid,0.03382758796335998,0.002608880660740054,0.003231142338846471,681.9136405177736,0.5128710454434686,0.07171448648232316
s(Age),smooth,NA,NA,12.364146390318824,4.1694733307595655e-4,S.Call._right,meanD_resid,0.03382758796335998,0.002608880660740054,0.003231142338846471,681.9136405177736,0.0015048210902966915,0.07171448648232316
gender1,fixed,-0.13243360176454483,0.12411411100894648,-1.0670309821177275,0.28650900517918737,F.I.P._left,meanD_resid,0.3702080012383553,0.00511175323040447,-0.001123184242184383,1263.507847294356,0.6356277524681031,0.4653207288292371
s(Age),smooth,NA,NA,3.5126007795815704,0.020960471022720084,F.I.P._left,meanD_resid,0.3702080012383553,0.00511175323040447,-0.001123184242184383,1263.507847294356,0.038528495868352525,0.4653207288292371
gender1,fixed,-0.0327394971422265,0.12800647567034562,-0.2557643820031445,0.7982471389283471,F.I.P._right,meanD_resid,0.9586511365632461,-0.009545331075226038,0.008757769310582697,1292.7329029991913,0.9693788101524597,0.9708632529525868
s(Age),smooth,NA,NA,3.606970219455586,0.044213030147105314,F.I.P._right,meanD_resid,0.9586511365632461,-0.009545331075226038,0.008757769310582697,1292.7329029991913,0.07136925678568269,0.9708632529525868
gender1,fixed,0.2214636606680676,0.2739792897454692,0.8083226322464395,0.4194067482983015,F.I.P.r.int.2_left,meanD_resid,0.25595563095490725,-0.0023580145601271862,1.4020636920286655e-4,1632.658747716072,0.7552200665617788,0.3523545049509113
s(Age),smooth,NA,NA,0.012460449430920869,0.97846410619905,F.I.P.r.int.2_left,meanD_resid,0.25595563095490725,-0.0023580145601271862,1.4020636920286655e-4,1632.658747716072,0.97846410619905,0.3523545049509113
gender1,fixed,0.2246276361324889,0.08973641947084181,2.503193658239033,0.012655730590360724,S.Pa.int._left,meanD_resid,0.001650037109842082,0.01476699314166896,-0.013948907157331325,893.1147855470851,0.13633095159552744,0.005766063746481122
s(Age),smooth,NA,NA,18.519259287000533,1.8406850733176938e-5,S.Pa.int._left,meanD_resid,0.001650037109842082,0.01476699314166896,-0.013948907157331325,893.1147855470851,1.1256497179135126e-4,0.005766063746481122
gender1,fixed,0.31099173181566575,0.10089946809544147,3.0821939667857974,0.0021790463925863194,S.Pa.int._right,meanD_resid,3.56753323124055e-4,-0.007292409159902036,0.026356163923754283,1088.2017193699537,0.05527393072808114,0.001745347026976146
s(Age),smooth,NA,NA,20.322533106709447,7.291622149740995e-6,S.Pa.int._right,meanD_resid,3.56753323124055e-4,-0.007292409159902036,0.026356163923754283,1088.2017193699537,5.152746319150303e-5,0.001745347026976146
gender1,fixed,-0.034210440101404074,0.43696115581006917,-0.07829171917577517,0.9376537856374724,S.Pa.t._right,meanD_resid,0.46963420997341143,-0.004988745505798642,-0.008536585808498698,1368.2955464665315,0.9736835740014165,0.5551809619760031
s(Age),smooth,NA,NA,0.058947834802626296,0.8238206433227762,S.Pa.t._right,meanD_resid,0.46963420997341143,-0.004988745505798642,-0.008536585808498698,1368.2955464665315,0.85612733521778706,0.5551809619760031
gender1,fixed,0.03991696172842498,0.07126252996534967,0.5601395536733541,0.5756600290365339,OCCIPITAL_left,meanD_resid,0.619258061037669,0.003927521191598338,-0.0035932171509005517,763.649293672561,0.8514413452726408,0.6815487304937826
s(Age),smooth,NA,NA,6.084047406557982,0.015536460698341803,OCCIPITAL_left,meanD_resid,0.619258061037669,0.003927521191598338,-0.0035932171509005517,763.649293672561,0.030310395718237383,0.6815487304937826
gender1,fixed,-0.423832720721304,0.21882336463680313,-1.9368714187571772,0.053364095839768665,S.F.inf._left,meanD_resid,0.22330694323380068,0.002790129742640146,0.027078757564740208,1741.8837949285983,0.30330135860880303,0.31560714643710497
s(Age),smooth,NA,NA,0.6289535768680186,0.5272815911377491,S.F.inf._left,meanD_resid,0.22330694323380068,0.002790129742640146,0.027078757564740208,1741.8837949285983,0.6009876200064668,0.31560714643710497
gender1,fixed,-0.06840151010989667,0.1699228988064064,-0.4025443927238241,0.6874649147223162,S.F.inf._right,meanD_resid,0.1472604704610255,0.0014859954671664344,8.912177592158566e-4,1530.2198063400062,0.918545558326456,0.23297925177415973
s(Age),smooth,NA,NA,0.22612895747063427,0.6463846919212126,S.F.inf._right,meanD_resid,0.1472604704610255,0.0014859954671664344,8.912177592158566e-4,1530.2198063400062,0.7087942483825711,0.23297925177415973
gender1,fixed,0.19214743651784855,0.07776024787318891,2.4710239714153404,0.01384540628027786,S.F.int._left,meanD_resid,0.22771027858774998,-0.003380908976501451,0.013382069983089329,824.9108515430015,0.13633095159552744,0.3189950158189625
s(Age),smooth,NA,NA,2.21629314814392,0.13485272004132798,S.F.int._left,meanD_resid,0.22771027858774998,-0.003380908976501451,0.013382069983089329,824.9108515430015,0.1809416243592502,0.3189950158189625
gender1,fixed,-0.0494889842904212,0.06443016164471686,-0.7681027491955578,0.44282462737839545,S.F.int._right,meanD_resid,0.11009006235785855,0.001688826201158733,-0.0031983538474744666,656.5839174427481,0.7559706555788752,0.1862161693074416
s(Age),smooth,NA,NA,1.262934288748903,0.26326002113010993,S.F.int._right,meanD_resid,0.11009006235785855,0.001688826201158733,-0.0031983538474744666,656.5839174427481,0.319885356456237,0.1862161693074416
gender1,fixed,0.07192144262275532,0.12648249990254729,0.5686276178773318,0.5698858000990286,S.F.inter._left,meanD_resid,0.30510137174207763,-6.037395213431829e-5,0.001470413950434124,1303.0398336762244,0.8508154198661553,0.40091833146273015
s(Age),smooth,NA,NA,1.9101456802652157,0.17071398020007394,S.F.inter._left,meanD_resid,0.30510137174207763,-6.037395213431829e-5,0.001470413950434124,1303.0398336762244,0.22067904757570536,0.40091833146273015
gender1,fixed,0.003536156537741755,0.12686101632739283,0.027874256726872843,0.9777747176188742,S.F.inter._right,meanD_resid,0.4428939254175682,-0.007980670725741046,-0.010085018899301135,1230.7931665598203,0.9902304465057389,0.5334858647075253
s(Age),smooth,NA,NA,2.6436622341238207,0.09601589337439137,S.F.inter._right,meanD_resid,0.4428939254175682,-0.007980670725741046,-0.010085018899301135,1230.7931665598203,0.13570246263580646,0.5334858647075253
gender1,fixed,0.1158725538601564,0.13832798810173558,0.8376652870490391,0.4026649297433629,S.F.sup._left,meanD_resid,0.900968949545149,-0.00941456404080565,-0.01161114562212573,1288.8914302790452,0.7538966724745826,0.9212479934255864
s(Age),smooth,NA,NA,1.8578894162676283,0.09485399880868112,S.F.sup._left,meanD_resid,0.900968949545149,-0.00941456404080565,-0.01161114562212573,1288.8914302790452,0.13465880188018123,0.9212479934255864
gender1,fixed,-0.007002722781779019,0.15033617815118103,-0.04658042307512263,0.9628679405003701,S.F.sup._right,meanD_resid,0.05434921348268302,-0.0027295004524388045,0.0012940998280464022,1379.7134693765406,0.9800943433740388,0.10603098090486626
s(Age),smooth,NA,NA,9.839498969265438,0.0015897784655689584,S.F.sup._right,meanD_resid,0.05434921348268302,-0.0027295004524388045,0.0012940998280464022,1379.7134693765406,0.004595905018644807,0.10603098090486626
gender1,fixed,0.010872121438660435,0.09193086934774809,0.11826409905397849,0.9059096713769539,S.O.T.lat._left,meanD_resid,9.08354761848855e-5,-0.010834282992869149,0.008650321405364814,999.3259877744488,0.9693788101524597,6.145889665275232e-4
s(Age),smooth,NA,NA,11.51839447343752,2.6790284277489196e-5,S.O.T.lat._left,meanD_resid,9.08354761848855e-5,-0.010834282992869149,0.008650321405364814,999.3259877744488,1.5213054286145652e-4,6.145889665275232e-4
gender1,fixed,0.1939595606984805,0.10328467873714645,1.8779122234779506,0.06104178286466476,S.O.T.lat._right,meanD_resid,0.18345859905073195,-0.007515603993667241,-0.002917234661854673,968.6886748849671,0.30330135860880303,0.26884716358586525
s(Age),smooth,NA,NA,0.7303500089165471,0.30013661972798594,S.O.T.lat._right,meanD_resid,0.18345859905073195,-0.007515603993667241,-0.002917234661854673,968.6886748849671,0.3601639436735831,0.26884716358586525
gender1,fixed,0.04498844832235324,0.08977058722960071,0.5011490924893813,0.6165049183955948,S.T.i._left,meanD_resid,0.09865135665083058,3.708855559061419e-4,-0.0018646390747791841,987.2435223717624,0.8752168037937463,0.1723688539283743
s(Age),smooth,NA,NA,0.33143855356540264,0.5607254546701675,S.T.i._left,meanD_resid,0.09865135665083058,3.708855559061419e-4,-0.0018646390747791841,987.2435223717624,0.6300731257424498,0.1723688539283743
gender1,fixed,0.058145706930458174,0.08890208908456143,0.6540420762795736,0.5134071732449189,S.T.i._right,meanD_resid,0.32030121516609716,0.01466254096186037,-0.016998046434444802,994.3842777906086,0.7943225460014266,0.41573790376660774
s(Age),smooth,NA,NA,1.4776286451042144,0.1502409613300657,S.T.i._right,meanD_resid,0.32030121516609716,0.01466254096186037,-0.016998046434444802,994.3842777906086,0.19906927376233705,0.41573790376660774
gender1,fixed,0.1982802933270742,0.15540175782126386,1.2759205308033086,0.20273155908092977,S.F.orbitaire._left,meanD_resid,0.87990538838738,-0.011103586264153753,0.009907450505342696,1264.495020472945,0.555592363518309,0.908473745153204
s(Age),smooth,NA,NA,3.9173289951260677,0.04686591597692896,S.F.orbitaire._left,meanD_resid,0.87990538838738,-0.011103586264153753,0.009907450505342696,1264.495020472945,0.07526950141749196,0.908473745153204
gender1,fixed,-0.14186816031582425,0.0911909929456028,-1.5557255791748135,0.12059305475461868,S.Olf._left,meanD_resid,0.003656826300066898,-0.03586977860509577,0.0448607795260485,871.4089828806859,0.467665748926448,0.01174616932748761
s(Age),smooth,NA,NA,14.332197805691893,1.034021231883786e-4,S.Olf._left,meanD_resid,0.003656826300066898,-0.03586977860509577,0.0448607795260485,871.4089828806859,4.504366462178684e-4,0.01174616932748761
gender1,fixed,5.798695583887163e-4,0.11359865607250215,0.005104545937749702,0.9959294416331466,F.C.M.ant._left,meanD_resid,0.03697508297627421,-0.02805603995845063,0.02609792548401435,1171.4246235735075,0.9959294416331466,0.0768501724604915
s(Age),smooth,NA,NA,10.659869476821362,9.757322241646382e-4,F.C.M.ant._left,meanD_resid,0.03697508297627421,-0.02805603995845063,0.02609792548401435,1171.4246235735075,0.0030721073988549995,0.0768501724604915
gender1,fixed,0.11841581828969419,0.06286154389423611,1.8837561242359488,0.060245439409098024,OCCIPITAL_right,meanD_resid,0.09084774996154915,-0.0045448923326837365,0.013891644960795202,582.58827416709,0.30330135860880303,0.16049769159873684
s(Age),smooth,NA,NA,10.659794920679888,0.0011115085593367269,OCCIPITAL_right,meanD_resid,0.09084774996154915,-0.0045448923326837365,0.013891644960795202,582.58827416709,0.0033986511718180684,0.16049769159873684
gender1,fixed,-0.04859256446763449,0.020336411247845607,-2.3894365566974005,0.01726753442543785,F.Cal.ant.-Sc.Cal._left,SW,0.27283877713405746,0.03964599486455023,0.05684272184632322,-374.961794608564,0.152529887424701,0.37078090225910376
s(Age),smooth,NA,NA,10.462155718656634,0.0012057478368414642,F.Cal.ant.-Sc.Cal._left,SW,0.27283877713405746,0.03964599486455023,0.05684272184632322,-374.961794608564,0.0036172435105243927,0.37078090225910376
gender1,fixed,-0.015077223578677553,0.01847532948581765,-0.816073325796511,0.41488024428632686,F.Cal.ant.-Sc.Cal._right,SW,0.33336764461949214,0.017023087540654958,0.014448283890927227,-376.25764130899097,0.7538966724745826,0.42919397161537853
s(Age),smooth,NA,NA,4.977503494269678,0.05023898039935143,F.Cal.ant.-Sc.Cal._right,SW,0.33336764461949214,0.017023087540654958,0.014448283890927227,-376.25764130899097,0.07987997883496878,0.42919397161537853
gender1,fixed,-0.05581866186876919,0.018172048591994283,-3.0716768990679544,0.0022596260989467135,S.Cu._left,SW,0.07647303366761389,0.022463136146061546,0.05330123876758286,-460.9094390248602,0.05527393072808114,0.14138619015291404
s(Age),smooth,NA,NA,10.349540230220745,0.0022151373777880012,S.Cu._left,SW,0.07647303366761389,0.022463136146061546,0.05330123876758286,-460.9094390248602,0.0057738826732506915,0.14138619015291404
gender1,fixed,-0.04395047634246849,0.02032890552010402,-2.161969629845749,0.031170252874840137,S.Cu._right,SW,0.15110994502161004,0.02993216472821658,0.04600299724705148,-294.2391366904496,0.23430364275509086,0.23402622018366123
s(Age),smooth,NA,NA,11.275450478593548,7.824745960687829e-4,S.Cu._right,SW,0.15110994502161004,0.02993216472821658,0.04600299724705148,-294.2391366904496,0.0025390502198966627,0.23402622018366123
gender1,fixed,0.015123107530252767,0.03433976321819667,0.44039638346251087,0.6598723855227996,S.Olf._right,SW,2.768332543885179e-6,0.0803449250756696,0.0784603516816551,285.6198464458082,0.918545558326456,3.8275206476325514e-5
s(Age),smooth,NA,NA,32.69899900752822,0,S.Olf._right,SW,2.768332543885179e-6,0.0803449250756696,0.0784603516816551,285.6198464458082,0,3.8275206476325514e-5
gender1,fixed,-0.06444281214760275,0.023653909871494128,-2.724404231592354,0.006687751997900089,F.P.O._left,SW,0.0015416893640950297,0.023529860477865427,0.05558492706908247,-178.99991795529397,0.1040188988799099,0.005571104747525221
s(Age),smooth,NA,NA,16.844983413758683,1.5776403115230764e-5,F.P.O._left,SW,0.0015416893640950297,0.023529860477865427,0.05558492706908247,-178.99991795529397,9.912443211484663e-5,0.005571104747525221
gender1,fixed,-0.04255623906293757,0.018575882679049013,-2.290940344435693,0.022427022197391934,F.P.O._right,SW,4.161525711935917e-4,0.041190614580370766,0.06524339902654819,-433.3330623436757,0.18767876470449038,0.001946125259405326
s(Age),smooth,NA,NA,17.16925261431109,4.0099819205330345e-5,F.P.O._right,SW,4.161525711935917e-4,0.041190614580370766,0.06524339902654819,-433.3330623436757,2.189440264061189e-4,0.001946125259405326
gender1,fixed,-0.06818864861262063,0.030164637912283025,-2.2605492169642205,0.024290789475908896,F.C.L._left,SW,2.8667856679828415e-4,0.05829728830836434,0.07924977468108474,108.55295906464171,0.19806336034202637,0.0014703836168041026
s(Age),smooth,NA,NA,11.446446307595501,4.7720847660692733e-5,F.C.L._left,SW,2.8667856679828415e-4,0.05829728830836434,0.07924977468108474,108.55295906464171,2.529204926016715e-4,0.0014703836168041026
gender1,fixed,-0.0585653346856329,0.029036366649152708,-2.0169649802704175,0.04430801672910298,F.C.L._right,SW,0.7609402898799492,0.018184170401694844,0.027394595233016572,115.36457620933824,0.28179898639709494,0.8120101079926975
s(Age),smooth,NA,NA,3.4771419917467017,0.02844859030767738,F.C.L._right,SW,0.7609402898799492,0.018184170401694844,0.027394595233016572,115.36457620933824,0.049435255288750854,0.8120101079926975
gender1,fixed,-0.002633086210807282,0.021315289429414398,-0.1235303991309501,0.901741775392239,F.C.M.ant._right,SW,0.51966525258411,-3.270541826634332e-4,-0.0025262407093558092,-209.75879478629952,0.9693788101524597,0.600922001169989
s(Age),smooth,NA,NA,6.272057104067816,0.012618505958011894,F.C.M.ant._right,SW,0.51966525258411,-3.270541826634332e-4,-0.0025262407093558092,-209.75879478629952,0.025396739839542926,0.600922001169989
gender1,fixed,-0.016346492494683174,0.03890218533998095,-0.42019471018979976,0.6745361000148238,F.C.M.post._left,SW,0.35853207811088866,0.011578496089621249,0.012332324341968182,225.30656576234378,0.918545558326456,0.4524333366637404
s(Age),smooth,NA,NA,8.02387076061999,0.003819875473267287,F.C.M.post._left,SW,0.35853207811088866,0.011578496089621249,0.012332324341968182,225.30656576234378,0.009272674812969443,0.4524333366637404
gender1,fixed,-0.02743175187263841,0.034326238328941,-0.7991482087191086,0.4246242785567086,F.C.M.post._right,SW,0.005238592077725434,0.02956434813218156,0.03446282321164296,25.650861609072777,0.7552200665617788,0.015568899819782132
s(Age),smooth,NA,NA,17.069861286481252,3.829294225549118e-5,F.C.M.post._right,SW,0.005238592077725434,0.02956434813218156,0.03446282321164296,25.650861609072777,2.1363430942537183e-4,0.015568899819782132
gender1,fixed,-0.07406331772647723,0.03473740962540884,-2.1320909798726984,0.03353912729506549,S.C._left,SW,0.30175771663458484,0.00646430410604959,0.028714246969778756,-14.317350959822804,0.23700983288512945,0.3981699331526887
s(Age),smooth,NA,NA,9.544707791479503,0.0019460183196469139,S.C._left,SW,0.30175771663458484,0.00646430410604959,0.028714246969778756,-14.317350959822804,0.005230261615097027,0.3981699331526887
gender1,fixed,-0.08733179438700983,0.031210302895784126,-2.798171958747846,0.005357959829396326,S.C._right,SW,0.28988672604986443,0.007136929430986427,0.03850057965537956,-42.866725639171484,0.08967532767094903,0.3873276423691466
s(Age),smooth,NA,NA,9.51009706683981,0.002052178500640489,S.C._right,SW,0.28988672604986443,0.007136929430986427,0.03850057965537956,-42.866725639171484,0.00539332862151798,0.3873276423691466
gender1,fixed,-0.056051862976955524,0.022223456772921688,-2.522193714042375,0.01199679235217939,S.Or._left,SW,0.12257079357552177,0.010870119845172166,0.026450395472800703,-197.43062491374292,0.13633095159552744,0.1998846787539278
s(Age),smooth,NA,NA,11.83325828949086,6.245729317837512e-4,S.Or._left,SW,0.12257079357552177,0.010870119845172166,0.026450395472800703,-197.43062491374292,0.002090675708497188,0.1998846787539278
gender1,fixed,-0.036533903385444655,0.022287425080727428,-1.6392159817975815,0.10183520463450917,S.Or._right,SW,0.0050337757016454395,0.03080269886907927,0.03312268572325594,-205.0889969942222,0.4395746381501472,0.015101327104936318
s(Age),smooth,NA,NA,11.210629725723575,1.4914018747302915e-4,S.Or._right,SW,0.0050337757016454395,0.03080269886907927,0.03312268572325594,-205.0889969942222,6.323543948856436e-4,0.015101327104936318
gender1,fixed,-0.012107718835718704,0.020029066597113895,-0.6045073931434916,0.5458229849201458,S.Li.ant._left,SW,0.04988066955208458,0.005386448743234018,0.002732003015695872,-270.2829832009696,0.8265319485933637,0.0991378307347681
s(Age),smooth,NA,NA,1.6082122357844617,0.203562328085657,S.Li.ant._left,SW,0.04988066955208458,0.005386448743234018,0.002732003015695872,-270.2829832009696,0.25687627115571,0.0991378307347681
gender1,fixed,0.004373952672607525,0.02226369821455226,0.19646119123859532,0.8443492341557445,S.Li.ant._right,SW,0.1895613628014525,0.01521366262532653,0.012946867033140519,-221.79515759682053,0.9693788101524597,0.27651611638010043
s(Age),smooth,NA,NA,4.181113862420811,0.04069984777183372,S.Li.ant._right,SW,0.1895613628014525,0.01521366262532653,0.012946867033140519,-221.79515759682053,0.06637205944329806,0.27651611638010043
gender1,fixed,-0.016359087523283255,0.012651101876761425,-1.2930958649011404,0.1966370646212083,F.Coll._left,SW,0.166256252917517,0.012634766489589055,0.017677229101527137,-690.5191164736099,0.5496009702184168,0.24916344592950182
s(Age),smooth,NA,NA,4.462017249583244,0.02923951945462,F.Coll._left,SW,0.166256252917517,0.012634766489589055,0.017677229101527137,-690.5191164736099,0.05053351731831065,0.24916344592950182
gender1,fixed,0.0046847150956538285,0.011400624118619022,0.41091742407355997,0.681323200592866,F.Coll._right,SW,0.19597646054044068,0.010203581729921973,0.008340368495615591,-837.3561374905669,0.918545558326456,0.2845685591409139
s(Age),smooth,NA,NA,5.6064655321704135,0.01815500556349159,F.Coll._right,SW,0.19597646054044068,0.010203581729921973,0.008340368495615591,-837.3561374905669,0.034570609396349254,0.2845685591409139
gender1,fixed,-0.06421702909832179,0.021808651346757867,-2.9445667261707342,0.0033975859495334795,S.Pe.C._left,SW,0.1009561484452312,0.0052060394258176546,0.0391855194404227,-285.2715511672552,0.07202882213010976,0.17447856089991043
s(Age),smooth,NA,NA,3.073012627874596,0.08664950026815987,S.Pe.C._left,SW,0.1009561484452312,0.0052060394258176546,0.0391855194404227,-285.2715511672552,0.125948228275473,0.17447856089991043
gender1,fixed,-0.0692968272418477,0.018506351394778443,-3.7444888926836093,2.0348321354960765e-4,S.Pe.C._right,SW,0.8995033751554518,0.007350789343126052,0.05710332306873489,-430.63925469653503,0.018321811610560308,0.9212479934255864
s(Age),smooth,NA,NA,7.403638986325261,0.005072452941174088,S.Pe.C._right,SW,0.8995033751554518,0.007350789343126052,0.05710332306873489,-430.63925469653503,0.011604604570455828,0.9212479934255864
gender1,fixed,-0.03729134084024405,0.035938166971321836,-1.037652834937353,0.2999828326100232,S.Po.C._left,SW,0.06094781921506354,0.017968751554076956,0.021802478679368797,109.20991946722717,0.6533872655478586,0.11675546090596509
s(Age),smooth,NA,NA,12.622028623101826,4.211606196113382e-4,S.Po.C._left,SW,0.06094781921506354,0.017968751554076956,0.021802478679368797,109.20991946722717,0.0015048210902966915,0.11675546090596509
gender1,fixed,-0.04824007121481553,0.037159234276668715,-1.2981987426232884,0.19486581960890131,S.Po.C._right,SW,0.0014412414913037438,0.0221741065172687,0.031281508734462005,201.0119782590058,0.5496009702184168,0.005267986140627477
s(Age),smooth,NA,NA,16.683196844657676,5.094264324528863e-5,S.Po.C._right,SW,0.0014412414913037438,0.0221741065172687,0.031281508734462005,201.0119782590058,2.612864605161578e-4,0.005267986140627477
gender1,fixed,-0.05902971068548157,0.022267549748283634,-2.650929776862025,0.00830283051120962,S.T.s._left,SW,1.6320959924871924e-4,0.036631307889445464,0.05357910924660447,-186.33505437794534,0.11001250427352748,9.611231955757912e-4
s(Age),smooth,NA,NA,21.123878722497583,2.0107137849723067e-6,S.T.s._left,SW,1.6320959924871924e-4,0.036631307889445464,0.05357910924660447,-186.33505437794534,1.826877096060553e-5,9.611231955757912e-4
gender1,fixed,-0.06225081546512835,0.019141190595813876,-3.2521914012361606,0.001231497204077756,S.T.s._right,SW,0.003398185738508859,0.03430683666349921,0.06550484737886964,-288.1968911361349,0.043512901210747384,0.01102676596781446
s(Age),smooth,NA,NA,19.260387701477516,1.3854175641148103e-5,S.T.s._right,SW,0.003398185738508859,0.03430683666349921,0.06550484737886964,-288.1968911361349,9.178391362260618e-5,0.01102676596781446
gender1,fixed,-0.012687859393843284,0.01585300379709261,-0.8003441843728186,0.42394431199814775,S.Li.post._left,SW,0.08911693854881099,0.015078968599532172,0.015235350360795041,-479.03469437749175,0.7552200665617788,0.16010839807074517
s(Age),smooth,NA,NA,3.310053966717577,0.06898224068364572,S.Li.post._left,SW,0.08911693854881099,0.015078968599532172,0.015235350360795041,-479.03469437749175,0.10353949135342708,0.16010839807074517
gender1,fixed,-0.008743015062021355,0.01632734087802546,-0.5354830971764881,0.5925809738657677,S.Li.post._right,SW,0.1624679461248612,0.0090048005291814,0.00741362020115055,-440.6717712019682,0.8681851012761309,0.24720003285983666
s(Age),smooth,NA,NA,4.364219861534753,0.036930111931306575,S.Li.post._right,SW,0.1624679461248612,0.0090048005291814,0.00741362020115055,-440.6717712019682,0.06084857820805954,0.24720003285983666
gender1,fixed,0.008938617567017904,0.06482209149918862,0.1378946183359386,0.8903849778697067,S.Call._left,SW,0.4721736437232972,0.009871195288622459,0.007773423380125322,894.7486026993009,0.9693788101524597,0.5561156248296611
s(Age),smooth,NA,NA,3.6143942969549854,0.056789050963396814,S.Call._left,SW,0.4721736437232972,0.009871195288622459,0.007773423380125322,894.7486026993009,0.0885241088547068,0.5561156248296611
gender1,fixed,0.06454171478567207,0.06108228588153622,1.056635550785462,0.29127298327037193,S.Call._right,SW,0.09259698019528802,-6.507096287509118e-4,3.624596395152002e-4,809.0193048641435,0.6387917839998501,0.16268419724918004
s(Age),smooth,NA,NA,0.19198146618434075,0.6251584869420936,S.Call._right,SW,0.09259698019528802,-6.507096287509118e-4,3.624596395152002e-4,809.0193048641435,0.6902791626652285,0.16268419724918004
